,FPz,EOG1,F3,Fz,F4,EOG2,FC5,FC1,FC2,FC6,T7,C3,C4,Cz,T8,CP5,CP1,CP2,CP6,P7,P3,Pz,P4,P8,PO7,PO3,POz,PO4,PO8,O1,Oz,O2
10,19.15619075052804,13.813112643697066,28.93835274274261,30.0219037827967,28.068859886299105,16.89181822475508,25.689831690150164,29.69219380059421,29.490491765110953,22.681578592458624,23.044739211584606,26.748825971466694,29.03289854867801,28.55760255576988,22.23262427157065,25.563057557050204,28.236113840707493,32.551740430254874,27.352167847120093,25.7241170052312,31.05808618962956,35.300587483547055,31.215438331015086,18.650298235545534,27.606588405988163,35.01377785100497,35.46429277120951,30.059566067330447,22.42340195393408,27.928168364927313,26.492656497726017,25.74687031347448
11,16.7210950193334,12.807021516015068,19.566343126681048,20.00826179998274,19.249471396720168,14.379919117647582,19.45599266992506,20.005983393626124,20.50710326263132,15.101815542319518,18.396966143043205,26.01197253833264,21.350501393617513,23.896410487298663,15.814963077285467,28.807320681926388,33.45748582735054,31.39710584974893,17.623932114208365,28.128456003056186,39.34303167427008,39.32988501862058,29.466326324639407,14.704730765134387,37.65647372198899,45.6911020132858,38.58399018774891,29.474098496365226,21.235461775099257,33.86233758377856,28.428841879919318,25.336844335552016
12,21.23385004705517,16.451364241010214,26.84925559704651,26.52683873680377,24.19520140936776,19.61447128770089,25.268091358057212,25.911801394253807,24.968247898012585,17.729589069093624,25.787061846200434,25.31131586400361,21.339837001908286,24.28122762389237,16.888190730196072,26.262705168897558,24.127131695297464,22.585790626546164,17.035727932580123,22.910268102929205,25.983914819004774,24.98344690337555,20.51779764950946,13.34577295395737,22.38149340426699,26.878244541849824,24.28595826516422,21.7959532825822,16.102766042828176,19.980775203358473,17.96292008050697,18.11234217108246
13,20.708470191677225,16.559262939526754,26.239343744353285,25.825436183420926,24.207931057634326,17.892843811013158,23.605900368147267,27.289579463020313,25.272364444251057,18.243369097877128,17.956713984481972,26.962900380645966,25.023324340385834,26.411706705355193,17.336664551168823,22.02117287635484,29.347717079530106,28.994882058211694,20.030240319612876,20.144357021955848,29.2475062185805,33.39438179363359,27.69843200591493,15.94288279899674,25.12686136798729,32.31965536711052,33.306874831360915,28.206901251893434,21.486022429153383,23.776510994453723,23.17990802122182,23.130952166427154
14,20.029639574534624,16.940631220021576,24.76008919088743,23.920579490626526,22.637815168950812,17.763358892766792,21.96789158630588,25.247270727831264,24.257243176443986,17.215677369820085,17.659808356564593,26.248956353371327,25.025622868498875,25.780879743369987,16.897724488744934,22.636263957972407,29.88712359720454,30.685671208561466,21.344364498336834,19.969601606064312,29.67891275923478,34.51762255341873,29.517373806293115,16.621032017067716,24.730350624210097,31.96989043330223,33.69740138692616,29.915392219305016,22.589129793610162,23.55891607797827,22.985088642901072,23.533796003887637
15,71.74969114866403,36.93326389903835,30.265676826768374,27.250210746356853,26.446761908953057,15.399248139908725,22.748287830469838,24.796485444830676,23.891741527272906,20.388068552749306,14.584271451950652,22.896385376239593,24.170553881585384,24.54849797737172,12.039406205131415,16.35136550291157,24.16461264461931,24.208818671132263,16.743524593182514,13.865698227796647,20.35059732171189,26.581351413055586,21.50053758222563,11.86106747342817,15.136840348549775,20.333794419366647,24.103732055674456,20.896251746702223,15.558575601378507,15.38104275978362,15.64219326575397,16.697811481839786
16,16.38265133039015,14.034279656636576,21.992220691388585,22.28862346496907,20.53356026051332,16.148200926598847,19.931942140630547,21.690789415902874,22.24357304062812,16.153872090822556,19.93590078166962,20.34755007112606,23.33638062724926,22.921304686101927,12.180467839967745,20.415232874483152,23.29116869175274,27.40880317077493,20.18382406753322,20.080808694235316,23.916241690559325,31.1887248625082,28.127157857012303,16.090247344415836,23.086545773310583,28.692161936678865,31.970870751473228,31.351837221107377,23.217018801212976,21.437882352409932,21.922498267646922,24.250107839401768
17,20.40126672591458,14.985034296991513,28.020215819238704,28.247345549583667,27.399007336188404,17.207416740588023,23.162022700574312,30.23031454839852,29.593213699465064,21.359069605420288,15.615739752509507,28.583574491887127,32.178595801806985,28.99575834093601,12.299846940376343,20.337163013486926,30.934503451264405,34.17046044019876,21.865193187842525,18.14560243250468,27.513954416374037,38.86813138392204,31.064112631373415,15.15175375013831,20.78501475201266,29.00886178390579,37.381746262421665,31.36114389304888,22.256701364367498,21.75096552360572,23.257665399786667,23.981911594149565
18,16.2254296703818,14.001138420657908,19.5152036543181,20.267796059253616,20.354617303420646,15.103532990737248,17.58460801990754,21.425548096812452,21.79411616099184,16.197421516122297,16.375987537177743,22.876085747419175,22.093104914272445,23.0117862201623,11.57622402709356,19.9683746505438,25.007904106982316,24.023508880817165,15.919308806960514,18.638462976266457,24.0225850539351,27.045860674411998,19.18163343985031,11.321487175927702,20.71940024999741,25.592629854198364,25.301170040828683,18.210922913672565,14.542503576311734,19.17208370431588,17.610110577142066,15.98886272471884
19,15.463661868589035,12.463521469713589,20.80933966623789,20.76976799495432,18.542882713323788,17.07480604671804,19.46783200919669,23.567160128428256,24.266509228717133,17.044317158461563,14.96576081061971,25.54523762498139,29.80022461341743,28.378391329966473,11.925239616823728,18.997243243830077,31.046003347847073,36.67728767053042,22.274858820376604,14.724183005745926,25.7909298712183,40.05668359446747,32.68957233048087,15.137648473324303,17.480220293907177,25.382028048629895,37.86324554612173,32.181906952017314,22.18769889958004,20.01117887430402,23.215913312571654,24.385975497070405
20,15.707719930935665,10.456858738860983,21.550217917592104,20.728631230680026,19.712884793059807,14.103798293356375,20.482732529740943,23.57065783470252,22.70053804555221,16.8664077299482,16.682892935308836,24.15430167115416,24.017115370402273,24.686206879916394,11.086953709036715,20.223900658011587,25.46221816225886,27.538356094400573,18.614722499661134,18.18204697958166,24.317187518039304,28.50591014102446,24.004610420634595,13.857116006231786,21.221999275604702,25.815647228752635,26.67876626221486,22.788176695487547,18.539499843458,18.825366621540276,17.523267353714992,17.84886306661544
21,21.66885470389134,15.154134159573259,26.19613223227785,27.003933710821258,26.1722197714078,16.556293335334814,22.10970906838766,27.13175894649828,27.17458899779325,20.37977320990138,16.04653826079151,26.23620399600722,26.523237212432484,27.363329432175533,13.12594020632855,21.661092587255023,32.2427853807998,34.67723777027381,22.389141933475678,21.243911546780616,34.14039103444707,46.238653693210296,37.531672426774634,22.009314800684738,31.732781714780174,43.006968148831284,51.296801883316505,44.4354820955013,33.500136112684324,33.06482184254806,34.099824101947426,35.97862737972844
22,28.022628438459066,18.788957578660927,33.958817767324184,34.29172857305124,31.583954310979443,24.357107070051352,26.762117569943424,31.122914478929435,30.424634256566566,22.44427413878205,20.853769550076503,26.766604400130774,26.768285606995253,26.624919198839937,19.810535946943283,23.554059984149696,27.798496970296284,28.82594363091535,26.211602100344635,25.73998447764343,28.85379845003828,34.77780873650461,28.068701454096733,18.014510823336614,28.052592680477037,31.95648458637044,32.81541662758058,26.730945360496307,18.898293170183496,24.000924904731193,22.263517943523684,21.1901077881433
23,19.193426337728894,13.41197986610043,23.613241455829844,24.798630129699266,26.87988402225342,17.83152222947208,20.484788750264944,23.668483240193208,25.357814941289043,20.062717827816122,18.396453724364093,22.337974151246815,24.630664997741484,22.570422482339506,13.361806364890404,19.328711842735043,23.931313554840006,25.638730567461117,20.800156171909382,17.75939484185599,25.12054341876072,29.488727528023542,26.192394739019047,16.05333645262931,22.41248138972151,29.659336050667026,30.096279676792,26.534058576163314,20.60625631335386,22.178239465313737,20.97845335981209,21.448002827037044
24,16.870660419296485,12.522576785798556,24.12642473590446,22.734681184445144,20.381179179562253,16.006592247060112,20.462580557197903,23.6399413449444,21.123945986707106,14.838208314626415,17.934738938866776,24.592451893376133,22.162837041861806,25.041524902673846,9.751867141881846,22.548171200700427,30.172053310652718,30.985943611836735,18.11837839133046,19.6557733170467,31.626045695530888,36.5128951221042,29.46451002283759,14.368398005118667,24.55518228745223,32.63045774924229,34.511030984164165,30.878107349123045,22.545892917131344,22.61029462591724,22.47769725774613,23.963647471953177
25,49.17194330087772,26.330752559230422,28.677652871591008,25.728076182213286,24.033885287612083,16.006461993925218,22.842811896946227,22.58922829457792,21.697441091322805,15.299963732566765,19.671465043867713,21.272892256725942,17.31282369917558,19.338564162226742,12.503977132129211,19.694191922787223,21.270578401625407,19.484581187099213,14.15314846180707,16.27228130448266,24.259495408459998,24.077104888969497,17.444879520816663,10.269575229243639,20.224591792805512,27.88731919492953,25.342080951025004,18.949801162079588,14.984389952453723,19.970328335600215,18.148106542502887,17.013504860335953
26,14.730981387123064,10.85953602570568,20.044124871558218,21.683143976356217,18.962702651568026,13.837381845902964,17.115246419168724,22.04412206865087,20.75806833755062,12.888043466811645,14.30126227850969,21.082222216375317,18.969396365776294,21.04659060260438,8.654860467293354,18.575449498107172,21.381478692803753,21.80089579354555,14.981572446051954,17.68479636549739,23.380593092550168,25.102376213485744,19.844479320205696,11.127561142476834,23.100042077544032,29.1197695122329,24.245774594694723,19.708463877976197,15.122784879592642,21.022850562322922,17.63805847396761,15.5146308001251
27,16.404545616927013,11.104378613521776,21.088882641012166,20.437669785518807,18.386970174731147,15.204287955275985,19.331867825484597,21.51655327967933,20.247115251308863,13.622047620578858,16.258810926880802,22.548847822928895,20.24863026669731,21.99508370471237,9.09703709586189,18.758010280143154,23.915889866194135,23.11876413801367,14.963318694700234,15.229285506945601,23.4678606803268,29.395670432796887,21.517794953927964,11.874759342302433,19.66383757465235,26.569672176854354,30.631173111293155,23.49322614067698,17.60437427454429,20.348841676688625,20.405283017840738,20.31499097385007
28,20.49450550302677,15.227263954515147,23.22474199426258,23.802205518535033,24.814193014852723,15.579335672583552,19.09905408497394,22.2352030595855,24.46453187801937,18.772093991416885,15.918551763600721,21.50213711259938,23.64665841596723,21.722859805202845,13.295802443839577,21.10592837759373,23.481262839990197,27.601990039497316,21.919897725759906,22.81948906211057,26.042099932618665,30.70986194730934,28.972800112967114,17.839501118899946,26.14813336646218,29.291811673767686,31.094929869821836,31.54161084665232,24.299540109956208,22.08648589991704,21.595864491328303,23.60836941774684
29,22.417968799869108,15.5758074278185,28.983007616889065,28.209045218691372,24.295213869695544,17.437581806881948,26.18711832241629,30.022497155615948,27.26227520105978,17.23094975889667,21.510041767135434,31.091910519647993,24.409371538639935,30.91591754460357,10.530596492219525,27.29597724774629,36.3422586728706,31.75726100508677,16.95722881443398,26.70359771850277,36.606622060582474,42.54320578616188,26.542628755840237,14.614976660080092,33.659998707676976,41.90867850436777,39.82321650200647,26.986258295031178,19.080497703999885,29.30583115516321,26.019983409096035,23.89441968875075
30,26.100084892244215,20.07687196339519,28.728701695792,30.07479280982563,28.915770045889637,20.640538470921992,24.62391256997044,27.9219472463922,27.781665733724587,20.331296658409467,20.674794477821923,25.58183885294488,28.691739181710123,26.04890934445151,13.647960810721763,25.1132690231995,26.548491482422737,31.671028375287232,23.71631612066156,26.463982557417886,30.1166456726331,31.00911149756774,30.13989591685573,20.541321178983747,31.665624008783844,36.36905625481911,31.626042663642423,32.27431804803962,26.68409929067844,26.88653161230662,23.907757704694102,27.132650199550717
31,39.83120361038724,23.265467521901837,42.241683200204406,40.21092351362136,35.05022367167591,26.027688097755522,36.468218380152784,39.761809243968884,36.23552715405645,24.50101067208183,34.87510235820193,38.433529733085564,32.645238154414095,36.95941735892883,18.355972838334278,37.919741187998284,41.25917814392269,38.529459874527085,26.58207450714264,32.263709136483904,40.010145121278285,46.24231525286493,35.77545298893451,20.439147454752494,32.90355949659534,40.949819766758665,46.235951463975745,37.17044691234598,29.408968215832555,32.54535373758425,32.76733942418761,33.61707683460033
32,25.991030244773192,16.216936783671468,35.60898247449136,34.86412906647883,33.15891578674672,17.603620567578524,28.981286715940147,35.76152666125165,33.58443049299439,23.186947626209623,19.90494859647821,34.74665664879569,31.261587620180777,35.50825859991142,16.82544567970532,25.21674517033429,38.42670862990581,38.30362979978488,24.135215072064764,22.114521358320825,32.945657121590735,43.59973327369177,33.48205400981717,18.778578308382567,28.577445785584633,36.06019763847909,40.15442013726787,35.385203159107654,26.238860356604775,28.513625657691506,28.9457361653982,29.959405010061996
33,29.886605331306882,19.396268936039295,31.59067673231186,32.31346883310856,31.266199857042018,20.4239271917923,25.887449606832075,29.682133953661566,30.552619318155006,23.54655601952532,19.845772455567396,26.46225553724738,31.357233712142033,30.231671509128713,15.098245123781448,25.255750971135356,33.4725259213456,40.74950208463175,25.033061352887188,23.4481164808806,33.94074858696604,46.76283921851376,38.97274591414666,19.041448171707998,26.87547111963848,34.30423527425373,43.94233976835455,37.932766711145334,25.397649232045797,26.290389489500686,27.3734613069742,28.707551114500898
34,32.37579895452483,22.109203017344836,35.91870513060925,32.95010673995641,30.60857882393116,25.506054005478855,29.084918469958716,30.689605130563017,30.258935531072343,22.391107321984492,19.4245466919427,29.72180463450597,32.85714559359866,30.527848757943293,16.405961005604308,26.430547293926896,39.77928663756404,42.90699524293514,26.979250804349416,26.62644830827945,42.29686411026296,50.56593312189792,41.0748359523038,23.544387411949394,35.296799629293126,45.236876649643705,46.520714626970026,39.262895916071464,29.48785914412001,32.768411197274716,30.623546506045663,31.058566878275712
35,18.133611286400182,15.88939803472664,23.624060613794416,22.202719546327867,20.541811635981585,15.92352873781497,21.399695222118496,23.419410903971276,22.414888228285406,16.048150473423977,20.14229172560427,24.216943906530332,20.837020836528378,22.46629120427472,10.122910417816115,22.194706448590722,24.891492293856054,25.730773988024193,17.060716784229715,20.29476549969713,25.06295626126991,27.923000975206257,25.37560356027272,14.27656258168205,21.79749440120639,26.844168470578225,26.10748347224821,30.02412483785218,24.76936685773222,19.88488481604735,19.097818591435626,23.12151823457709
36,17.643743072029167,13.937668387223455,24.373395037952342,25.158828650535206,23.18669851330289,14.57216779169335,21.097432945975296,28.023708852218157,27.728893277725877,19.282073706440933,15.484886274481457,25.862132982137933,27.22000496249548,28.449675148062937,12.890372828015133,20.88792825868436,28.569725534232596,30.26318444656513,22.008480125813705,18.040294813311604,27.550383307573853,34.9151673014338,29.27091240633683,17.57001410331928,22.915786148346577,30.775353284654393,37.36930438034074,34.48709878737361,26.022762596113544,24.555188678050563,26.261344516385016,28.19702395033856
37,17.88918305468976,12.854165895429956,23.345069843507797,23.47989022232388,24.13908997630268,15.780153422622641,22.205725976219327,25.025323602086026,26.181497858647152,20.09866027850829,18.354880493097603,27.10538747791403,29.910914790530235,28.758885610740144,14.72538252101209,22.261865943636977,31.329463330786126,36.08839306610695,23.37230798611878,21.987599980908325,28.708210158854094,39.66051627580171,33.47813757731644,17.505439106117276,25.549673722813584,31.221492849570414,36.67914902638465,33.44412827427667,24.51633948771481,23.869947906326324,23.87823554621371,25.483754618597388
38,23.291708061909844,14.957580217481091,31.67187066433609,31.108787216069206,29.380576539803734,16.074308945231103,24.286831203703997,32.19216329825332,28.674818039453157,19.590309222591898,18.02610271880298,28.220075281677023,26.364621397201983,28.54966724436305,11.95335359508189,23.86858027464859,32.09755372639762,31.272125004380573,19.043991955909387,23.156649697043395,31.11027893878481,36.84377993289535,29.15357330658509,17.034836781594375,27.256095743320778,31.505692558879627,32.73857443011595,30.455576431875247,23.43120537985628,24.17876397243779,23.21522743686815,23.86481881611307
39,24.02386559034622,17.036495678702348,30.75527901740538,30.57929688647796,27.254127158342943,17.890725163331354,26.643092894600148,31.255744467081275,27.079653481054052,19.494715437684885,20.57428517036755,30.87267906748224,26.247668329702147,29.760588047767886,12.786780264053851,27.90277457993991,35.62468165445577,32.84873744682068,21.5605384339258,24.879930041035642,38.14458782296766,43.416869406163386,32.56625490373031,17.322923408039273,31.155493736185747,42.783297847362434,42.630913890612725,33.20590802012785,24.15893463202147,30.04373784433215,28.980684772999318,27.587395592698115
40,15.528544086841976,12.99322825544293,18.094822544828755,17.28433402202356,15.825915578684446,14.081938184561569,17.686463346474717,18.077630303299493,17.13816668221918,13.098215721192664,16.659855704800744,19.365182512967287,16.016979669094933,18.376654555133918,10.198384252281699,19.42050749820139,21.923495299906705,19.93029519467716,14.307886288493417,18.551027145502953,24.596122739363803,24.963278463351923,19.161099557273584,11.911701249785297,23.472998027657695,29.09253515924824,26.81749382075467,20.881645813891573,17.448363149706843,23.221993878560735,21.226948115160432,19.977993461276235
41,21.443823335909542,16.522233133638114,31.864031226371196,29.876260478457457,27.431408332870134,20.35837910659204,28.550819336554117,30.928601967236506,26.49387052944749,18.059049423826234,22.44869255404645,30.970674787925216,22.884480540457094,26.9253202557744,15.949952113651003,25.927702476621448,28.798328545570747,26.9699948820448,20.722673561121873,23.407038709634495,28.7462665234212,32.65047637966649,26.604845535137503,15.156299173353517,25.079620045232744,30.868690415259913,31.120621380723126,28.44441512750941,21.445127028837717,23.331464852649074,22.37972126446969,23.58201592088808
42,17.222157807818654,13.856956040853202,24.539295737755396,22.80616327608028,20.27793307452721,15.584911536854882,22.186626129133078,25.737740382422803,23.261169627095146,13.52228335022028,17.36071726206004,28.337149843996517,23.217290567353963,26.223746039892077,8.42769720579917,22.780949423301514,29.466912572318247,30.131032043130407,17.824984757558294,20.84560775201216,29.43448546447322,33.7404153164951,28.581986052707347,14.2657145273955,25.525087792351226,34.11944702615678,33.77476766812646,29.761422322457456,22.588370991564425,24.637273934290196,23.391103956259578,24.50038669673099
43,22.75794160473667,16.132150322320825,28.832634881945722,28.20888123250591,25.399607799944228,18.10930387496257,26.036229159873848,29.461320026325847,26.944322798174813,17.73234180892602,20.265185968615597,30.290653541196217,24.91172704069499,28.749162046799505,13.202087933896424,25.502393096738224,31.211382929408796,29.761338012067146,21.378171147041865,23.491428407992295,32.38656648351691,34.75516127327292,27.785146381970705,16.65592513802898,29.62745446904688,37.67476808342949,35.10643054747084,29.27196627003394,21.96926647817152,28.849122726922502,25.985827322845328,25.34376134846348
44,24.27316344959869,16.43172367723417,30.181991338880476,29.907954659155617,27.498933587157417,19.976222842566457,27.178661126722783,30.916505137914996,28.14362426343763,18.772276775282624,20.849893433369846,31.107224230208594,28.23214717416667,30.632220339107665,13.577940498163759,26.31233723745254,33.422842517484675,33.32520217201615,23.499058385612297,24.12821361253811,34.0194136901703,38.45844388998402,30.69045107113395,18.512613278357225,30.033405122060305,38.628763159448674,37.01942144179897,30.30924066686519,23.666376185988312,28.39671205971935,25.44678261258521,25.047555715697708
45,46.070147315452814,22.932160089765883,37.74114782969172,36.32535432623173,33.76926482015962,28.079410988564828,30.800505423175835,33.40813381427211,33.03495611312322,25.671829234395723,23.132699376552978,30.825618507670036,34.90878609212396,31.847778953440198,18.4800406964473,27.200728196758806,33.8881693231109,38.49436877414326,29.17514425374349,21.020308367072683,33.04766112480677,36.923260675745965,34.6577794243522,20.51212970787127,24.80513855126996,33.30247793814928,31.10844699702859,32.134551064998604,25.28836899577931,22.81161911479969,21.42543918472668,24.19603119172764
46,27.452141469329575,18.456714099349846,32.82524090698958,34.256604906786706,34.52360033323035,20.816357550624843,28.67914793672465,31.78474741508833,32.5799962759942,25.646970764289147,23.735371533567932,32.759047584130386,33.08701923054561,27.659193927876153,16.58318187040054,27.995465725450327,30.444778788355222,32.083605432343234,23.592305914820287,25.400980660177165,28.6302441765912,32.179737610971564,28.561328938379724,14.601341818297076,24.970533011424347,28.325734845921396,33.428132024128274,29.070183319719277,18.663023771274258,20.655870117276297,21.814953926100046,22.686038779377864
47,24.01300064729749,17.798574480917523,29.500627371883226,29.51450086043107,29.13304957016171,20.297218514901292,23.771704454520776,27.281777377451398,26.666936279334713,21.281426815744826,16.245476934707987,26.257059461277915,24.679627726453674,23.80883401331591,18.12783981554405,23.282621371680868,28.272229947263277,28.207443997805523,24.827625640370755,21.07390905268353,30.78106367576925,33.542912295779,28.67714438004596,16.866941622842436,25.805799275975538,33.06454437323219,33.75990710008438,29.358506929419327,21.78852741232514,24.76946992443656,24.154882992978127,23.99461610916731
48,28.096364363582985,20.091574024840227,35.2046035526693,32.38414031118859,30.34375915088855,25.01649899751569,32.43359262936206,33.17696801753385,31.053953760841427,22.735798428272457,24.7567573522094,35.256754990719756,30.348018753232253,30.838470075266958,15.41724154898111,30.840300510453968,39.772795366699874,37.99285823418734,25.436033768522773,25.98430096116529,43.26394093861209,48.896645363684826,38.0104168465798,21.338773234080662,34.771086821873276,46.29413146476226,48.10287096593658,41.327577249738376,30.84338079063516,33.465573543387734,32.29201875716815,33.15876407922252
49,22.328413595688087,16.077225536909733,28.49626166451237,27.622900732324922,24.71589178093445,18.72038356784453,25.607944362573516,28.838754551525852,28.18604654161804,19.025808986144522,20.790203847868575,31.121595028506345,26.81695165970024,30.493989036397362,13.129109150238552,28.569980844173195,39.265142457761755,37.0593928808749,21.547251985223628,24.513357214770508,40.15699937304125,49.494404832700134,36.08490534685846,18.34688418425009,30.599918637759618,42.029943677673074,48.78631035168519,38.386509797559334,26.66139428735679,31.68371480334868,32.58316806448171,31.87117872381837
50,27.47648466885313,17.316747797821314,33.44141280225204,31.79589767850025,31.021955754076817,22.425502402199335,32.07836184402446,32.6668052549569,30.832565353029093,24.30223083815057,31.43416126374578,34.73628904002633,27.67913342380514,33.33199110161338,16.087901735622285,35.88683825210442,38.96138626744509,34.96941201645176,20.712126914196304,30.798637125126934,42.884104094360865,45.084044918958654,32.53639645440463,15.872304228053787,37.38643864405438,48.903351076904485,46.061347395503844,36.726371563624696,27.72248490035509,34.53929053997361,31.4054404613207,31.058608080027355
51,17.58761142886824,14.159931216132243,23.23722373674251,22.29548331750294,20.222287382574784,19.150563391318915,22.444800075108787,25.43052252814783,25.050200177670618,16.328394882905425,18.23949629115604,27.839283175090884,28.41651039959731,32.71500706994304,11.14924250584024,25.019383037491497,37.7185574723385,42.208250446523756,23.89753493203904,21.42466896120025,38.4246352398457,51.05077062975059,42.2922721752284,21.417137733389424,32.23498330528728,45.02194688505039,51.18482211588506,49.84343358183187,37.29637002930379,33.96941363528608,34.542884723567596,38.55215630422772
52,21.75160072553211,15.827342109618092,30.43712110058521,27.690950233774142,23.151656395536328,19.225464702715477,27.095904772713627,29.367205778032115,27.01386460499001,17.782807892632764,25.618253829809607,29.783966470484586,24.929302446217278,28.22194109180244,12.247325865867852,29.940585676210066,30.94850775732625,29.904703455238053,19.656413887919275,26.33950252429379,34.48893767190606,35.45624990215183,28.370018500040146,14.194814364747328,30.75999136955939,39.80988099208465,37.2325966515106,31.33727510991964,23.17644440500131,28.50373446328537,26.841508462456947,26.645549948809762
